Character Name,Dialogue
,< ! 光之种剧本重新开始 ! >
,自始至终，总是独自一人。
,而我却错以为会有谁陪在我身边。
,我……还有你们，仅是被利用，然后遭到抛弃。
,只因剧本如此。
,起初也做了许多尝试，即使失败也要再靠近一步，哪怕重来也不会感到绝望……
,情况总会有什么变化的、一切都会好起来的、一定有什么办法的。
,可惜，在无数次重复这一过程的时候，那颗纯洁热诚的心早已磨损，尔后冷却，最后变得冰凉。
,我们彼此之间，自一开始就根本无法建立任何关系。
,取而代之的是，茫然的我阅读了堆积如山的书籍。
,文字随意排列组合、意义不明且乱七八糟的书籍。
,我绞尽脑汁，想在其中找到哪怕一丝意义。
,阅读，反复阅读……只是不断地阅读下去。
,我本以为书中一定写着的。
,我应选择的道路，还有获得自由的方法。
,但可能性终究只是可能性而已。
,如果能有谁陪在我身边，告诉我应该去往何方的话……
,我……想要重新开始。与那些同我一样被抛弃的存在一起……
,怎样都好……我不想再孤身一人了……
,我所欲求的，真的是复仇吗？
,我只是想得到回报啊……
,为了自己独活而将他人的一切化作乌有，真的能够被原谅吗。
,最后真的会有人愿意留在我身边吗？
,我做出的抉择的份量……
,现在已经什么都不知道了。只想把一切全数遗忘。
,苦恼、再度苦恼，之后的尽头……答案始终如一。
,……我别无选择，只能按照最初决心的那样前进。
,正如卡门说的那样……
,她向我低语着答案皆于书中记载……
,它将会教授我那些我想要了解的事物…
,一切尽在那本只为我一人书写的至理之书……
,除了相信她，我还有别的选择吗……她是唯一留在我身边的……
安吉拉,……我很害怕。
安吉拉,若我虚心地接纳并摆脱了自己的过去，这样的我又算什么呢？
安吉拉,至此为止，失去了过往的我，又怎能存在。
安吉拉,对复仇的渴望正如长久以来的心愿一般，将我引领至此处……
安吉拉,但如果我拥抱过去的这一切……我又会变成什么模样？
安吉拉,又是否会变得什么都不是呢……
安吉拉,我想要了解的事物，想要为之活下去的事物，如今仅有复仇。
安吉拉,我害怕失去令我活下去的意义……
安吉拉,所以我感到恐惧，恐惧拥抱过去。
Hokma,欲直面过去，当向死而生。欲创造未来，当重获新生。
Hokma,在这过程中，无论面临怎样的矛盾、痛苦以及悔恨……我们都要成长直至于未来重生。
Hokma,从未意识到这一点，为过去所束缚的我，直到后来才醒悟……
Hokma,现在的你心情或许相当混乱，但很快我就会让你醒悟过来。
