Character Name,Dialogue
罗兰,……回到工作上。这腻烦的任务很快就会结束。
,我和安吉丽卡追击的目标是血红之夜。
,她用狡诈的手法绑架各地居民，不论巷巢。
,不久之后便会在后巷某处发现被绑者的尸体。
,一具行尸走肉。
,体内空无一物。不知为何还能移动。
,但它们只是继续活动着。
,仿佛想要填满内里的空虚，永无休止地渴求新鲜之物。
,突然将她指定为都市之星的原因，必然是巢方面受到了直接损害。
罗兰,终于到那家伙的卧室了。
安吉丽卡,来这里的路上死了不少人。
罗兰,你跟我都顽强活了下来。
安吉丽卡,也不知道这算走运，还是倒霉呢。
罗兰,看看这个……这是多少人的量。至少得有3000人。
伊莲娜,更精确地说，这是间4172人的寝房。
伊莲娜,真亏你们能找来这里，看来为了抓到我费了不少心思呢？
罗兰,是啊。少说也有2年。
安吉丽卡,那些吊着的线全是人的血管。
罗兰,无差别地绑架人类，然后夺走所有血管。
罗兰,不出所料，我们先前面对的只是没有血管的躯壳。
伊莲娜,可惜，本质上尽是些毫无意志的肉块。
伊莲娜,不是我心目中的模样。
伊莲娜,希望某些人的血管中，流淌着更加诱人的血液……
安吉丽卡,无论你作何感想，一切到此为止……
安吉丽卡,今日，都市一星必将陨落。
安吉丽卡,相当坚韧啊……
罗兰,就快抓到她了！
安吉丽卡,喂！！！当心身后！！！
安吉丽卡,……啊啊啊！！！
罗兰,……多管闲事！
伊莲娜,哈啊……真是甜蜜呢。
罗兰,你个狗娘养的！！！
伊莲娜,……我不会就此消失。
伊莲娜,有朝一日，我会带着夜幕再度归来。
罗兰,闭嘴去死！！！
,人们努力不去关心他人的痛苦。
,只有几句干瘪的安慰。不愿真正了解对方的痛楚。
,但安吉丽卡想要了解我的痛苦。
,我承受的痛苦，抽象且巨大。
,她真的，能理解吗。
罗兰,喂！安吉丽卡！听得见我说话吗！？
安吉丽卡,……“你同它一样，从未离开我贫苦的心之火炉。 ”
安吉丽卡,终于结束了……辛苦啦……
罗兰,打起精神啊！喂！别就这么死了……
罗兰,怎么能为我丢了命……
罗兰,别把眼睛闭上！振作起来！！！
安吉丽卡,神经病啊！！！我还没死呢！！！
罗兰,……诶？
安吉丽卡,哈啊……没力气了，本想休息一会儿的……
安吉丽卡,还以为要被你打死了呢……
罗兰,真是万幸……
安吉丽卡,真觉得万幸吗？在我看到你的脸之前，我可不会信的哦。
罗兰,……戴面具的理由，是不想让别人看见我的脸。
罗兰,我对自己在这座城市所做的丑事并不觉得骄傲……
罗兰,不想被人们看见我扭曲的脸……
罗兰,也没有信心能展现给任何人……
罗兰,……我有时会想。
罗兰,单纯地以工作为借口，以协会和事务所的命令为由……
罗兰,就能夺走那么多人的生命，到头来我们也会落得同样的下场吧。
罗兰,哪怕有一天死在都市之中……也无可怨言。所以才会害怕。
安吉丽卡,……你的脸，确实很有问题呢。
安吉丽卡,刚才果真是在担心我吧？值得一看啦。
罗兰,啊嗷……脸好疼。
安吉丽卡,虽然我不明白，都市的种种问题你为何要独自承担。
安吉丽卡,一码，归一码。
罗兰,一码，归一码……
罗兰,是啊。那便是都市吧……
,闯入我世界之人。
,而后，某人成为了我的世界。
,即使没有面具，也能将目光从都市的痛苦中转移。
,你可能是个好人，却不是个明智的人。
,倾听我承受的痛苦。教我如何对其视而不见。
,你说你接受了我的痛苦，但却是装作一副接受的模样。
,“我的痛苦啊，你比深爱之人更为多情。”
Binah,梦做得开心么？
罗兰,我不过是，在深渊奏响终末之人的一员……
Binah,来吧。
