Character Name,Dialogue
塔尼娅,拇指？呸，尽管来，来一个老娘杀一个。
塔尼娅,其次，带上你的喽啰去图书馆溜达一圈。
紗世,图书馆……？是指L巢中心的那座图书馆？
塔尼娅,对，没错，就上那儿溜溜。
紗世,你做出这种事，也是为了掠夺这片土地的财富？
塔尼娅,啧，都说不是了。
塔尼娅,老娘的确想多赚些钱乐呵乐呵，但在此之前要先玩玩音乐。
楊,你到底是为了什么才……
塔尼娅,这该怎么说呢，我们头儿……
塔尼娅,不，我们乐团的指挥想要奏乐，所以事前要把拇指和食指底下碍事的帮派清理干净。
塔尼娅,当然，还要好好梳妆打扮一番。
塔尼娅,之后呢就去图书馆帮把手。
紗世,帮助图书馆？
塔尼娅,喂，那谁，不想死就把脑袋低下去。
紗世,……
塔尼娅,总结一下，你们拿着这个，然后照老娘的吩咐去图书馆就行了。
塔尼娅,都给老娘动起来。
塔尼娅,嗯哼，还愣着干什么？
塔尼娅,如果不当着老娘的面在邀请函上签字，老娘就把你们的骨头挖出来剔个干净。
紗世,……各位，做好准备。
塔尼娅,那谁，你的小嫩爪一直在发抖诶，怎么？发烧啦？还是对老娘有什么不满啊？
紗世,……不。
塔尼娅,第三，胆敢空着手回来，看老娘怎么收拾你们。
安吉拉,这人可真是粗暴。
罗兰,L公司垮台后，手指们为了抢占巢中的地盘而大打出手。
安吉拉,这样做的理由是？
罗兰,你听说过“钉子户”吗？翼被折断后，它的巢就会坍塌，那里的环境自然会变得和后巷一样。
罗兰,在失去主人的土地上，秩序也会跟着消失。
罗兰,想要称霸这片土地的帮派蜂拥而至，提前抢占地盘。
安吉拉,然后呢？
罗兰,翼的位置不会永远空着，等新的翼被分配到巢中，各大帮派就会将占领的地盘转售给翼。
罗兰,当然，翼也可以雇佣收尾人或其他帮派，用武力将其驱逐出去，但这些都是后话了。
安吉拉,那仍在巢中生活的羽会发生什么？
罗兰,还活着的那些人？当然是另寻出路咯。
罗兰,雇佣收尾人做保镖也好，被赶进后巷也罢，或者想办法投靠别的翼。既然翼已经被折断，那巢就不再能保障居民们的安全了。
安吉拉,不愧是都市。
罗兰,机会要靠自己把握，否则迟早有一天会被抛弃的。
罗兰,话说回来，那个狗头人到底是什么来头？
安吉拉,……她看起来似乎被扭曲了。
罗兰,扭曲？这跟我印象里的扭曲差得有点远。
安吉拉,没错，她仍能保持理性。
罗兰,你管她那副模样叫理性？
安吉拉,总归比你好。
楊,唉……怎么会这样。
紗世,那条疯狗究竟是从哪冒出来的！？
紗世,不知天高地厚的狗东西，竟敢欺负到我们头上！
銀,副会长，还请冷静一下。等我们处理完这里的事务便去向拇指报告。
紗世,呼……眼下也只能这样了。
楊,敢拿那种态度对待拇指麾下的黑云会，真是狗胆包天。
紗世,你说得很对。
紗世,虽然……我们现在的处境不太妙，但这邀请函上列出的书籍也并非毫无价值。
楊,谢肉祭那伙人也变成书了。
銀,还有这本书……似乎和L巢有关。
安吉拉,各位来宾，欢迎你们的到来。
紗世,您是如何到收集这些书的？我们很感兴趣。
安吉拉,那便是图书馆的职能所在。
銀,这里的空气有股血味。
安吉拉,各位来宾身上也有浓重的血腥。
紗世,哎呀，此话当真？
楊,完事之后，我们去钱汤放松一下吧？
紗世,好主意，像今天这么晦气的日子，是该好好泡个热水澡。
銀,酒钱我出。
銀,不过，L巢中还有仍在运营的钱汤和居酒屋吗？
紗世,说得也是，我们还有那么多事情要报告，要处理，要考虑呢……
安吉拉,各位来宾还想聊到几时？
紗世,急什么……那我们现在就入场吧？
安吉拉,愿您找到想要的书。
罗兰,今后还会有更多妄图霸占L巢的家伙前来拜访。
安吉拉,你总是这么说，这次会有什么变化？
罗兰,之前你也听见那狗头人说了什么吧？现在掺和进来的有拇指，食指，以及她所属的第三股势力。
罗兰,光是看她对手指的人说话时的态度，就能得知她那边也不是什么善茬。
安吉拉,不仅仅是大型帮派，其下属帮派也会被卷入这场斗争。
罗兰,嗯，是啊。
罗兰,上面的人一旦表现出兴趣，自然就会传达到下面的人耳中。
罗兰,拇指和食指可能不会亲自动手，但它们麾下的那些帮派也不好对付。
罗兰,虽说这对图书馆的情报收集有利……但如果事态进一步恶化，我们可能会陷入相当被动的局面。
罗兰,但愿其他手指别再掺和进来，否则局势真的会失控……
安吉拉,只要结果对我们有利即可。
