Character Name,Dialogue
伊莲娜,按照艾琳的说法，他们也该看腻了。
汤吗丽,有趣的东西？
伊莲娜,是图书馆的邀请函，你还记得那座曾以“都市传说”而闻名的图书馆吗？
伊莲娜,坐在你们后排的那几位收尾人，在这张邀请函上签过名字后，不是一下子就消失了吗？
汤吗丽,……
汤吗丽,……对不起，妈咪……图书馆是什么呀？收尾人又是什么呀？
伊莲娜,啊，是哦。抱歉！哈哈。
汤吗丽,不……妈咪请不要道歉……对不起，都是我太笨了……
伊莲娜,不，不。我只是在想，如果他也在这里，那他一定会把眼泪给笑出来吧……
汤吗丽,对不起……对不起……请不要惩罚我……
伊莲娜,我没在指责你哦？也不会惩罚你的。
伊莲娜,来，拿着。
伊莲娜,把它带给镇民们，一起签上你们的名字就可以了。
伊莲娜,如果你们能平平安安地把那张纸上列出的书带回来，那就大功告成了，到时我会好好奖励你们。
汤吗丽,奖励！好耶！！
伊莲娜,……反正你们也没命回来了。
罗兰,七十二万四千二百八十四天！！！？
安吉拉,……
罗兰,那个，你没事吧？你看起来很不舒服。
安吉拉,真恶心……可惜我不能像人类一样通过呕吐表达自己的不适。
罗兰,看过那些场景会感到难受是很正常的啦，那趟列车到底犯了什么毛病，居然运行了上千年，外界还好吗？
罗兰,而且我并不觉得真有过去这么长时间……
罗兰,还是说我们看这个看上头了，根本意识不到时间的流逝了？
安吉拉,我们看到的仅仅只是片段，所以前后相加不会超过一个小时。
罗兰,那图书馆外又会是什么情况？
安吉拉,我不认为片段中的时间是外界的真实时间。
安吉拉,这些来宾非常特别，一定要设法得到他们的书。
汤吗丽,哇……这可是第一次欸！我们跑到了小镇外的地方……
汤吗丽,能和镇民们一起来到一个全新的地方……
安吉拉,各位来宾，欢迎你们的到来。
汤吗丽,啊……你好呀……！
汤吗丽,你是谁呀……？
安吉拉,我是图书馆的馆长兼司书，安吉拉。
汤吗丽,我是爱之小镇的汤吗丽哦！
汤吗丽,安吉拉……我……妈咪让我来这里拿书……
安吉拉,穿过那扇门即可找到。
汤吗丽,谢谢你哦！
安吉拉,……你还记得，汤咪和玛丽吗？
汤吗丽,汤咪？玛丽？他们是谁呀……？
安吉拉,请不用在意。
安吉拉,愿您找到想要的书。
安吉拉,我不确定这是否仍在奇点故障的范畴之内……但现在我终于知道，我不是唯一一个在漫长时光中忍受煎熬的人。
罗兰,唉……世事难料啊。
罗兰,这些人的遭遇多少有安慰到你吗？
安吉拉,不，我不一样，我不会再经历同样的痛苦了。
安吉拉,我和他们不一样，我没有迷失自我……
安吉拉,我挺过来了，我没有被时间吞噬。
安吉拉,我还没有崩溃……我……
罗兰,冷静下来，喘口气。
罗兰,当那些艰难时刻的记忆从心底迸发的时候，你只能深刻地接受它们……
